REF_DATE;PARTNER_ID;STATUS;PD;COUNTRY;RATING_MODEL;NACE;COMPANY_SIZE
30.6.2023;onqru249vt3872;D;1;BG;PB*B20;9700;0
30.6.2023;xnjkq989fy7453;D;1;BG;PB*B20;9700;0
30.6.2023;tbqpv514ds9426;D;1;BG;PB*B20;9700;0
30.6.2023;ccfad526pr7562;P;0.0290199;BG;PB*B20;9700;0
30.6.2023;nirbs258vs6604;D;1;BG;PB*B20;9700;0
30.6.2023;hgadh698zg1447;D;1;BG;PB*B20;9700;0
30.6.2023;stlnq300nv2401;D;1;BG;PB*B20;9700;0
30.6.2023;xigab210ze7881;D;1;BG;PB*B20;9700;0
30.6.2023;fwpgo268uo8538;P;0.0012637;BG;PB*B20;9700;0
30.6.2023;icrjc516vh1781;P;0.0012637;BG;PB*B20;9700;0
30.6.2023;bclqn556ze2365;P;0.002249;BG;PB*B20;9700;0
30.6.2023;uekpb252cx7973;P;0.0188629;BG;PA*B20;9700;0
30.6.2023;dzvmq681qd9409;D;1;BG;PB*B20;9700;0
30.6.2023;harej258sc5456;P;0.0148944;BG;PB*B20;9700;0
30.6.2023;xifny835cb2606;P;0.1200903;BG;PB*B20;9700;0
30.6.2023;gqqpy253ck3612;D;1;BG;PB*B20;9700;0
30.6.2023;ykodr650el5420;P;0.0462728;BG;PB*B20;9700;0
30.6.2023;yjqiz585dq5162;P;0.0044118;BG;PB*B20;9700;0
30.6.2023;yrxxb931su4756;P;0.0012637;BG;PB*B20;9700;0
30.6.2023;aduqj589kh8614;P;0.0064535;BG;PB*B20;9700;0
30.6.2023;vnjmy386bv3638;P;0.0029801;BG;PB*B20;9700;0
30.6.2023;mzkat745gc2314;P;0.0803107;BG;PB*B20;9700;0
30.6.2023;cxgqp415gu3317;P;0.0017685;BG;PB*B20;9700;0
30.6.2023;jqnkh741bl7119;D;1;BG;PB*B20;9700;0
30.6.2023;iljyn790dh9796;P;0.003401;BG;PB*B20;9700;0
30.6.2023;tzejo987ml5209;P;0.003844;BG;PB*B20;9700;0
30.6.2023;mkewk413co1127;P;0.0014021;BG;PB*B20;9700;0
30.6.2023;noszx829cz5802;P;0.0014021;BG;PB*B20;9700;0
30.6.2023;psfnz800pp2719;P;0.0038771;BG;PB*B20;9700;0
30.6.2023;vzplc666yk7698;P;0.0372225;BG;PB*B20;9700;0
30.6.2023;xijob644yt3566;D;1;BG;PB*B20;9700;0
30.6.2023;alfav500jf5439;D;1;BG;PB*B20;9700;0
30.6.2023;ezipq725pj4427;P;0.003381;BG;PB*B20;9700;0
30.6.2023;vimed746sz3698;D;1;BG;PB*B20;9700;0
30.6.2023;ixymq595lz9057;P;0.003157;BG;PB*B20;9700;0
30.6.2023;weqzq818bv5096;P;0.003381;BG;PB*B20;9700;0
30.6.2023;wbbaa366ih2444;P;0.0092037;BG;PB*B20;9700;0
30.6.2023;dgigy314ge7307;D;1;BG;PB*B20;9700;0
30.6.2023;cbqyu838br8614;D;1;BG;PB*B20;9700;0
30.6.2023;vsljt530ho2078;P;0.1177643;BG;PB*B20;9700;0
30.6.2023;bxopf226ic3025;P;0.0020551;BG;PB*B20;9700;0
30.6.2023;kgihx799qb5229;P;0.0081019;BG;PB*B20;9700;0
30.6.2023;pmoyw752me7956;P;0.007731;BG;PB*B20;9700;0
30.6.2023;vndzi538rn6579;P;0.0019729;BG;PB*B20;9700;0
30.6.2023;zyigw529fg4906;P;0.0072774;BG;PB*B20;9700;0
30.6.2023;qbqpg322dc2579;P;0.0212941;BG;PB*B20;9700;0
30.6.2023;yjqpu959xy4042;P;0.0012637;BG;PB*B20;9700;0
30.6.2023;jdede581bp9102;P;0.0770099;BG;PB*B20;9700;0
30.6.2023;ijbtd193zv3635;P;0.0023795;BG;PB*B20;9700;0
30.6.2023;cqavu136nh6016;D;1;BG;PB*B20;9700;0
30.6.2023;rlfru266kj3960;P;0.0499147;BG;PB*B20;9700;0
30.6.2023;gniad724kj3054;D;1;BG;FKBG30;6820;0
30.6.2023;hsmbc684qw1320;P;0.0793185;BG;PB*B20;9700;0
30.6.2023;kvkkv868tk6945;P;0.0116827;BG;PB*B20;9700;0
30.6.2023;puemq503ew8501;D;1;BG;PB*B20;9700;0
30.6.2023;qpvmo865wt3048;P;0.0169194;BG;PB*B20;9700;0
30.6.2023;nsubm156ml4197;D;1;BG;PB*B20;9700;0
30.6.2023;qzpuw341mr4262;D;1;BG;PB*B20;9700;0
30.6.2023;gitow635xb4109;D;1;BG;AUSF00;9700;0
30.6.2023;haebl279ye2625;P;0.1367415;BG;PB*B20;9700;0
30.6.2023;ktdxu435up5979;D;1;BG;PB*B20;9700;0
30.6.2023;kvoog342eb8022;P;0.0012637;BG;PB*B20;9700;0
30.6.2023;chxjv571ta8151;D;1;BG;PB*B20;9700;0
30.6.2023;fcapo180pq7514;D;1;BG;FKBG30;7490;0
30.6.2023;divst614td7275;D;1;BG;FKBG30;1051;0
30.6.2023;tfxwh972by3061;D;1;BG;FKBG30;4649;0
31.3.2023;zmbbg711xw3609;P;0.0032487;BG;FKBG30;4638;22.42918393
31.3.2023;hnuhg603lv7485;P;0.008891;BG;FKBG30;1084;1.63871553
31.3.2023;ojoos154sd4607;P;0.0031899;BG;FKBG30;4611;67.75232324
31.3.2023;ehetm305kg5785;P;0.0065194;BG;FKBG30;4672;144.6517981
31.3.2023;oymly509it5962;P;0.0193025;BG;FKBG30;2030;27.48389277
31.3.2023;tyetm970nj9617;P;0.0025218;BG;FKBG30;5320;106.997643
31.3.2023;jzqxf369rv7668;P;0.0183458;BG;FKBG30;5229;2181
31.3.2023;naykl867qa6991;P;0.0825048;BG;FKBG30;4646;9.76326777
31.3.2023;hzgnw442jg7480;P;0.004586;BG;FKBG30;2711;32.47111004
31.3.2023;jifmi313zx7473;P;0.0091329;BG;FKBG30;4649;7.57337115
31.3.2023;brdts288iu5009;P;0.0059628;BG;FKBG30;4778;4.63544308
31.3.2023;smmau470qf5162;P;0.0057454;BG;FKBG30;4645;13.92320213
31.3.2023;seuqq996bb7201;P;0.0043142;BG;FKBG30;2562;3.81020536
31.3.2023;lyxrv532lz8898;P;0.006592;BG;FKBG30;4690;3.02740552
31.3.2023;dqnsr160zw6914;D;1;BG;SB*B10;4931;0
31.3.2023;varet107nt9180;P;0.0020956;BG;FKBG30;4775;23.26157985
31.3.2023;kswsp620bp2653;P;0.0010809;AT;FKBG30;4775;3124.757
31.3.2023;xbmxn666gu3186;P;0.0170137;BG;FKBG30;8130;3.37355542
31.3.2023;eivto524lo2577;P;0.0013376;BG;GMNC22;2444;18868.941
31.3.2023;qvajo192sx6083;D;1;BG;FKBG21;4649;2.85765402
31.3.2023;poaad918er2108;P;0.0078022;BG;CBIB10;4649;2.47724704
31.3.2023;veubf410mc2281;P;0.0107928;BG;FKBG30;3230;6.18979416
31.3.2023;xvseo851jc3838;P;0.0444154;BG;CBIB10;1082;61.54565618
31.3.2023;exrkg454kl5992;P;0.0084988;BG;CBIB10;4672;5.72757923
31.3.2023;xvldm243zm2713;P;0.0255704;BG;FKBG30;4321;4.7627567
31.3.2023;piyll615xb3696;D;1;BG;FKBG20;1011;2.49156343
31.3.2023;fmgnv854pa5471;P;0.012929;BG;FKBG30;4675;1.59167596
31.3.2023;gzpqd486xf7145;P;0.0325883;BG;FKBG30;6810;2.44554646
31.3.2023;nloet603jz2058;P;0.0041228;BG;FKBG30;4645;9.0275075
31.3.2023;zzkhg186qj6682;D;1;BG;FKBG21;1051;1.06605987
31.3.2023;iffeh987nu1439;P;0.0379778;BG;FKBG30;4646;3.90019411
31.3.2023;sucdm190ek3067;P;0.0241735;BG;FKBG30;7022;1.8585744
31.3.2023;fyvuy316fx7592;P;0.0009857;BG;FKBG30;5229;38.59341265
31.3.2023;syqnl472tc6620;P;0.0026993;BG;SM*B30;4711;1.46385104
31.3.2023;ethms796qu8270;P;0.0211446;BG;SBIB10;1011;1.12076894
31.3.2023;ptnmd270ty8216;P;0.0496378;BG;CBIB10;1039;5.24388972
31.3.2023;eksir639ao5334;P;0.0117498;BG;FKBG30;4634;1.54770419
31.3.2023;xhzkh448gq2602;P;0.0030661;BG;SBIB10;6511;0
31.3.2023;nhjem110qz5654;P;0.0161487;BG;FKBG30;4646;5.67900576
31.3.2023;ummil901yk5348;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;ylgzm449cv2054;P;0.0076706;BG;PB*B20;9700;0
31.3.2023;rehlm855zs2993;D;1;BG;PB*B20;9700;0
31.3.2023;idvgg774ea7731;P;0.1134915;BG;PB*B20;9700;0
31.3.2023;htmqu466lh5735;D;1;BG;PB*B20;9700;0
31.3.2023;elvuu201pp3186;P;0.054857;BG;PB*B20;9700;0
31.3.2023;lqyby424ur4208;P;0.0539298;BG;PB*B20;9700;0
31.3.2023;obnor799eg9536;P;0.0477481;BG;PB*B20;9700;0
31.3.2023;oibzi240yz4390;P;0.0054022;BG;PB*B20;9700;0
31.3.2023;clasu952ge8736;P;0.0040455;BG;PB*B20;9700;0
31.3.2023;qxagw236mq9208;P;0.0605547;BG;PB*B20;9700;0
31.3.2023;twjad285wo2665;P;0.0015948;BG;PB*B20;9700;0
31.3.2023;llimt101yb4919;P;0.0444509;BG;FJHB10;1722;6.35647787
31.3.2023;fffas134of2350;P;0.0027778;BG;PB*B20;9700;0
31.3.2023;dxtka907fg1143;P;0.0015131;BG;PB*B20;9700;0
31.3.2023;tdonj650fv2515;P;0.0048788;BG;CJHB10;2899;3.41701589
31.3.2023;sfgdz867tp3467;P;0.0351948;BG;CJHB10;2599;9.5413637
31.3.2023;psdvb701yq4676;P;0.0095098;BG;PB*B20;9700;0
31.3.2023;ndmnw475ak1097;P;0.0038771;BG;PB*B20;9700;0
31.3.2023;bpfhe332tq7833;P;0.0022103;BG;PB*B20;9700;0
31.3.2023;mfpwo844zg7113;P;0.0112968;BG;FJHB10;1623;2.25687687
31.3.2023;fxkdt955lv5637;P;0.0081799;BG;FJHB10;4690;3.26311468
31.3.2023;kanlt171ch7911;P;0.0212275;BG;CJHB10;4776;5.96686749
31.3.2023;fzqdf735uz5171;P;0.0013479;BG;PB*B20;9700;0
31.3.2023;fnyha846uk5979;P;0.0265119;BG;PB*B20;9700;0
31.3.2023;izvym318bn8881;P;0.0050572;BG;FJHB10;1012;2.25074127
31.3.2023;nildd284wy4479;P;0.0125706;BG;CJHB10;4531;48.41496859
31.3.2023;ufhha957kh1168;P;0.2411231;BG;PB*B20;9700;0
31.3.2023;tcwll233ey4210;P;0.0065108;BG;SAJB10;5229;0.1666837
31.3.2023;vtzrq178cu4793;P;0.003749;BG;PB*B20;9700;0
31.3.2023;esjjf924mv7793;P;0.0199481;BG;CBIB10;4120;2.40464248
31.3.2023;jhkpl475te9788;P;0.1609001;BG;PB*B20;9700;0
31.3.2023;htfts285sz4508;P;0.0843546;BG;PB*B20;9700;0
31.3.2023;lotyl910mj5137;P;0.0066976;BG;SJIB10;9700;0
31.3.2023;htqex221ar9542;P;0.060535;BG;CJIB10;7912;0.43255954
31.3.2023;yopcj643cw3553;D;1;BG;AUSF00;1011;2.49156343
31.3.2023;owzyw259zm9244;P;0.0099099;BG;FJHB10;0111;1.37539619
31.3.2023;clswn616wq5272;P;0.0032344;BG;PB*B20;9700;0
31.3.2023;bfmnb135xt4711;D;1;BG;SAJB10;4941;0.02045198
31.3.2023;cvgex368ta3743;P;0.0083677;BG;SAJB10;4752;0.00971469
31.3.2023;bamrn248oi2776;P;0.0043101;BG;PB*B20;9700;0
31.3.2023;heclv435aj3241;P;0.0038771;BG;PB*B20;9700;0
31.3.2023;olqub990zj3884;P;0.0022103;BG;PB*B20;9700;0
31.3.2023;igpon635mz7206;P;0.0057494;BG;SJIB10;7490;0.09561304
31.3.2023;ekxhz170oe8718;P;0.0191344;BG;CJHB10;1051;0
31.3.2023;skhgp289yo9688;P;0.0089202;BG;SAJB10;4941;0.39216686
31.3.2023;xgtiv274sh4414;P;0.0042002;BG;CJHB10;4645;32.69199151
31.3.2023;sbsue152wi3903;P;0.0022543;BG;PB*B20;9700;0
31.3.2023;qnxse593ym3869;P;0.0042048;BG;PA*B20;9700;0
31.3.2023;tlduw375ta6498;P;0.0033952;BG;SMHB10;4939;2.60404937
31.3.2023;aoxfb273wz6440;P;0.0083258;BG;CJHB10;4673;2.46855495
31.3.2023;wnavn705aj7630;P;0.0059485;BG;PB*B20;9700;0
31.3.2023;vqtuo279km3873;P;0.0325048;BG;CJIB10;2030;2.01707731
31.3.2023;qpnnv303qr7379;P;0.0107687;BG;FJHB10;4329;1.53696689
31.3.2023;nlrjw260id6975;P;0.0005199;BG;FKBG30;4690;62265
31.3.2023;medrc408hq6336;P;0.0069294;BG;FKBG30;2451;712.6919597
31.3.2023;zdjrh146yq8249;P;0.0358112;BG;FKBG30;2592;26.01083833
31.3.2023;pazrz465su3142;P;0.0079502;BG;FKBG30;4675;14383
31.3.2023;xexmw173ak1489;P;0.0037836;BG;FKBG30;4646;10.75058749
31.3.2023;glnsk854ku9780;P;0.0317353;BG;FKBG30;4622;2.22364239
31.3.2023;nmdjo377rz4459;P;0.0050688;BG;FKBG30;0111;1.90765918
31.3.2023;zawyc706vb7360;P;0.002737;BG;FKBG30;4674;6.23478854
31.3.2023;werjg215lz2369;P;0.0870109;BG;FKBG30;2219;12.57234832
31.3.2023;smkpw839ch1355;P;0.0825048;BG;FKBG30;2530;17.97832005
31.3.2023;cgskc559wz5362;D;1;BG;FKCE11;1089;0.02454238
31.3.2023;hdgbc746bq2909;P;0.0143484;BG;FKBG30;4646;18.37457731
31.3.2023;ankfd676yb4480;P;0.0077474;BG;FKBG30;1089;3.7442477
31.3.2023;qkmde761mr6042;P;0.003403;BG;FKBG30;6209;3.51620803
31.3.2023;abqsq999xr6576;P;0.0063033;BG;FKBG30;2670;7.52479768
31.3.2023;tacnt145bj9046;P;0.0037303;BG;FKBG30;1072;107.7799316
31.3.2023;jpjuq415kx3310;P;0.0175434;BG;FKBG30;0240;2.65875843
31.3.2023;gnrur381bw8462;P;0.0031853;BG;FKBG30;6202;12.36169284
31.3.2023;suynr816pa4725;D;1;BG;FKBG21;4511;21.66223438
31.3.2023;bsqil196yj2912;D;1;BG;FKBG21;4213;0.5097658
31.3.2023;vrloo487tq8341;P;0.0075896;BG;FKBG30;6201;2.5442273
31.3.2023;bvmra696pl2832;P;0.0129297;BG;FKBG30;4532;1.57684827
31.3.2023;dfqjx707ii5560;P;0.222472;BG;FKBG30;4120;40.59361708
31.3.2023;inkyg181ne3674;P;0.0244653;BG;FKBG30;4639;16.5175368
31.3.2023;jjfyz653iw6548;P;0.0148611;BG;SBIB10;2223;0.49033641
31.3.2023;ltgjy525jn8407;P;0.0038494;BG;FKBG30;4531;29.6410662
31.3.2023;dreof210hw8260;P;0.0128718;BG;FKBG30;4941;2.52837701
31.3.2023;bbgbd154ft5037;P;0.0267198;BG;FKBG30;4511;5.59719781
31.3.2023;swqec545ck1977;P;0.0050637;BG;FKBG30;4764;54.21873148
31.3.2023;jfxyh102ix4538;P;0.0150347;BG;FKBG30;4674;27.15819486
31.3.2023;sfvnu218me6486;P;0.009661;BG;FKBG30;4652;5.30729088
31.3.2023;xlcdz185sr3847;P;0.0216324;BG;FKBG30;4690;3.20175872
31.3.2023;hgxbg421qj2395;P;0.112448;BG;FKBG30;4941;9.79241185
31.3.2023;tknwk782sh3908;P;0.0189305;BG;FKBG30;4322;2.0324163
31.3.2023;pdagn819nc6435;P;0.0027361;BG;FKBG30;5224;995.1809536
31.3.2023;yzwor369yj1537;P;0.0348286;BG;SBIB10;0111;0.06544636
31.3.2023;monqi833dd7137;P;0.080504;BG;SM*B30;3109;1.41987926
31.3.2023;shucn255qi9123;P;0.2752966;BG;FKBG30;4299;5.55066954
31.3.2023;hzwcq605qu4653;P;0.0005199;BG;FKBG30;4646;62265
31.3.2023;vxfun452ya7036;P;0.0059456;BG;FKBG30;0112;1.20462209
31.3.2023;gvrpw995uc2657;P;0.0458893;BG;FKBG30;4322;1.89589928
31.3.2023;agozr676sv9308;D;1;BG;SB*B20;4711;0.10686163
31.3.2023;bbexa922kg8528;P;0.0063052;BG;FKBG30;4649;511.0097931
31.3.2023;znjdu299qu1656;P;0.0190374;BG;SBIB10;4511;0.29041822
31.3.2023;fuxuc723cn9544;P;0.0079766;BG;SBIB10;4120;0
31.3.2023;wcimf155os5878;P;0.0005199;BG;FKBG30;4669;13.39502954
31.3.2023;bpvrk914gj1029;P;0.0045586;BG;FKBG30;4669;3.94416588
31.3.2023;tmgjb599jk4684;P;0.0010811;BG;FKBG30;1722;33.37713311
31.3.2023;ozlgu353ta7739;P;0.0443956;BG;SBIB10;0141;0
31.3.2023;wwpgr678in2910;P;0.0128718;BG;FKBG30;4643;13.55404374
31.3.2023;tfhlc940bx9913;P;0.0409098;BG;SBIB10;4941;1.0164638
31.3.2023;ifbnx912np4835;P;0.0149592;BG;FKBG30;2740;4.0801716
31.3.2023;xwqol184iy9050;P;0.0491515;BG;SBIB10;4939;0.03374578
31.3.2023;ygqmx136cp1899;P;0.0138321;BG;SBIB10;5510;0
31.3.2023;rstbp738aj1148;P;0.0156309;BG;SBIB10;6512;0.07413845
31.3.2023;kduey716lh5743;P;0.0416021;BG;FKBG30;4941;2.24716218
31.3.2023;zxmjw798vu1143;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;jbucx529ch3282;P;0.007685;BG;PB*B20;9700;0
31.3.2023;wvjpe779hm9876;P;0.0161959;BG;PB*B20;9700;0
31.3.2023;siwxt939ou2443;P;0.0027577;BG;PB*B20;9700;0
31.3.2023;xlkdy527fr8802;P;0.001971;BG;PB*B20;9700;0
31.3.2023;ieyrv473fu6346;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;edvaf627he5099;D;1;BG;PB*B20;9700;0
31.3.2023;hmyxl696nu9765;D;1;BG;PB*B20;9700;0
31.3.2023;qlawk336dp6500;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;ibmxu708ep5560;P;0.0539298;BG;PB*B20;9700;0
31.3.2023;ujdvu587sl8331;P;0.001354;BG;PB*B20;9700;0
31.3.2023;oihhv204cb8016;P;0.0022103;BG;PB*B20;9700;0
31.3.2023;iuprh560ao6380;P;0.0671031;BG;PB*B20;9700;0
31.3.2023;ljrmz890mj1519;P;0.0911718;BG;PB*B20;9700;0
31.3.2023;fdmin349jb4470;P;0.0107477;BG;PB*B20;9700;0
31.3.2023;ohvjt582dz8973;P;0.0651732;BG;PB*B20;9700;0
31.3.2023;hfeoo492pq5221;P;0.0025704;BG;PB*B20;9700;0
31.3.2023;axknu549za2276;P;0.0257464;BG;FJHB10;4675;47.31720813
31.3.2023;vlbdt357zp9070;P;0.0049349;BG;SJIB10;9700;0
31.3.2023;jnluf133wv7020;P;0.0027577;BG;PB*B20;9700;0
31.3.2023;nqixh808lc2329;P;0.0056507;BG;CJHB10;1102;11.59729979
31.3.2023;ferui990sb1271;P;0.0053268;BG;SJIB10;9700;0
31.3.2023;vfziz280zi8684;P;0.0041247;BG;PB*B20;9700;0
31.3.2023;gcudr712zy7410;P;0.0050336;BG;PB*B20;9700;0
31.3.2023;nhxrw825tx8996;P;0.0098819;BG;FKBG30;4690;10.32007314
31.3.2023;uwsyo142mj2028;P;0.0085918;BG;FJHB10;4635;227.3780444
31.3.2023;bdukq132xw9346;P;0.0072284;BG;SJIB10;9700;0
31.3.2023;moepy572gr6442;P;0.0026613;BG;CJHB10;4646;19.29951847
31.3.2023;xabsn508cb3421;P;0.0043677;BG;PB*B20;9700;0
31.3.2023;xasup451qa6594;P;0.0148805;BG;FJHB10;6202;1.81767043
31.3.2023;qqzqc183ch6993;P;0.0067269;BG;FJHB10;3230;31.65660962
31.3.2023;fdoay827hd1703;P;0.0167031;BG;FJHB10;4639;8.20278108
31.3.2023;knrwa674kl8114;P;0.0035439;BG;PB*B20;9700;0
31.3.2023;okuyr134wz8815;D;1;BG;PB*B20;9700;0
31.3.2023;famfp270rh3933;P;0.0160121;BG;CJHB10;3311;11.32017535
31.3.2023;wacqx215vg7230;P;0.0135855;BG;PB*B20;9700;0
31.3.2023;fhxhd186bq2856;D;1;BG;FKBG30;2059;42.31158407
31.3.2023;cwfth228dd6685;P;0.1077204;BG;FKBG30;2733;4.29389488
31.3.2023;trbpz777nr5650;P;0.0157255;BG;FKBG30;4646;17.24562758
31.3.2023;hmorg411ze8694;P;0.0041662;BG;FKBG30;2599;19.09602119
31.3.2023;llmmh153nk7296;P;0.0054634;BG;FKBG30;6190;36697.863
31.3.2023;eoikj987uy7457;P;0.0050841;BG;FKBG30;4673;4.82718046
31.3.2023;ghwyb131qv3146;P;0.002737;BG;FKBG30;2751;107.7799316
31.3.2023;pxbcd354ne1590;P;0.016359;BG;FKBG30;1310;52.44758932
31.3.2023;kwjxh304fg8863;P;0.0021678;BG;FKBG30;1723;154.6287892
31.3.2023;xscfd975nc1555;P;0.0063065;BG;FKBG30;6209;54.57255088
31.3.2023;yhpzb128pu3811;P;0.0042856;BG;FKBG30;1102;96.08753002
31.3.2023;cbipg923eg6754;P;0.0128718;BG;FKBG30;4673;21.76705082
31.3.2023;xfvyx628ub1011;P;0.0235683;BG;FKBG30;6209;2.31516504
31.3.2023;dfwez767ra6757;D;1;BG;FKBG20;1520;0
31.3.2023;mmtkn867jt1112;P;0.0100201;BG;FKBG30;4621;252.4608738
31.3.2023;aedfr596go2350;P;0.0014197;BG;FKBG30;8220;109.5935116
31.3.2023;oxpjz948hv1712;P;0.0262467;BG;SM*B30;7022;2.44554646
31.3.2023;hxeky840ff5824;P;0.00775;BG;FKBG30;1721;2.65517934
31.3.2023;dpwfz168lq4348;D;1;BG;SB*B20;4724;0
31.3.2023;ifyvr624ig3441;P;0.0064707;BG;FKBG30;4646;10.34921722
31.3.2023;gtmke532xb8271;P;0.0095981;BG;FKBG30;4636;41.34369374
31.3.2023;pfahg839av6693;P;0.0020806;BG;GINS10;6512;69.44114615
31.3.2023;hlkej201ry2418;P;0.0017103;BG;FKBG30;4771;48.00490623
31.3.2023;ualra297se8708;P;0.0022501;BG;FKBG30;6209;11.61417268
31.3.2023;yylsh131vu3500;P;0.0354746;BG;FKBG30;6832;37.06002485
31.3.2023;tjitr857fq9260;P;0.0050841;BG;FKBG30;4941;6.06196924
31.3.2023;ggvvp212xy3160;P;0.0194656;BG;FKBG30;0111;2.13058584
31.3.2023;ckctm485bm2826;P;0.0005664;BG;GMNC22;5229;94947
31.3.2023;lqlbu674gq3445;P;0.0078188;BG;FKBG30;3092;7.11933702
31.3.2023;aqfeg306ho2613;D;1;BG;SB*B30;4690;0.21781367
31.3.2023;qffnf832bs5726;P;0.0029962;BG;SBIB10;8623;0
31.3.2023;jtjib378ty7029;P;0.004975;BG;FKBG30;5610;3.52438883
31.3.2023;lrwfp260zo6785;P;0.0591789;BG;SBIB10;2821;0.08436445
31.3.2023;hdrms515kd9190;P;0.0102828;BG;FKBG30;5629;31.98230753
31.3.2023;wrvmr388eq9862;P;0.0070682;BG;FKBG30;4690;48.93700558
31.3.2023;pyfno180pd9460;P;0.0020956;BG;FKBG30;7430;17.61631986
31.3.2023;uljew417yb2769;P;0.0009857;BG;FKBG30;5320;73.00183726
31.3.2023;sylmd441ru3954;P;0.0018596;BG;FKBG30;6202;5.71479674
31.3.2023;ufewc866km4483;P;0.0146708;BG;FKBG30;3092;81.93219782
31.3.2023;poqrv399fe2350;P;0.1154148;BG;SBIB10;4941;0.08538704
31.3.2023;qdifk414sg3427;P;0.1382003;BG;SBIB10;4719;0.02505368
31.3.2023;xvonb686pr3165;P;0.0325883;BG;FKBG30;2752;17.95070986
31.3.2023;wniqh796hn8577;P;0.0020268;BG;CBIB10;4778;2.50025553
31.3.2023;wubqk293rk8382;D;1;BG;AUSF00;7490;0.02096328
31.3.2023;iqkgh482xg1312;P;0.0325853;BG;FKBG30;4299;0
31.3.2023;hewtd600xh5887;P;0.0237425;BG;PB*B20;9700;0
31.3.2023;liocr118wz7367;P;0.0015345;BG;PB*B20;9700;0
31.3.2023;avsfa408dt5569;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;njdtg795zy8377;P;0.0017108;BG;PB*B20;9700;0
31.3.2023;hgqit857vs6686;P;0.0095098;BG;PB*B20;9700;0
31.3.2023;hlnts694ud9391;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;vxijj414ow5714;P;0.0539298;BG;PB*B20;9700;0
31.3.2023;xjbpu613ns4292;P;0.0029801;BG;PB*B20;9700;0
31.3.2023;fdvkw557bq3267;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;nxatv867sk5831;P;0.1041413;BG;PB*B20;9700;0
31.3.2023;elxtf716vn4483;P;0.0083125;BG;PB*B20;9700;0
31.3.2023;dtffn773vs2216;P;0.0067952;BG;PB*B20;9700;0
31.3.2023;tepfp281rq5056;P;0.0013319;BG;PB*B20;9700;0
31.3.2023;xhvak753ja8430;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;vwkfb619qc6480;P;0.0032344;BG;PB*B20;9700;0
31.3.2023;exbbz799nv1712;P;0.001606;BG;PB*B20;9700;0
31.3.2023;lgciw737lk8155;P;0.0026912;BG;PB*B20;9700;0
31.3.2023;oesex871jj3354;D;1;BG;PB*B20;9700;0
31.3.2023;dcfzr674xs9234;P;0.0249815;BG;PB*B20;9700;0
31.3.2023;wbbrz605gx4361;D;1;BG;PB*B20;9700;0
31.3.2023;dheco295gs8688;P;0.0118237;BG;FJHB10;4711;45.500049
31.3.2023;rkwnm171oc9733;P;0.0101281;BG;CJHB10;1013;19.54238583
31.3.2023;nkyqd217ac4707;P;0.005296;BG;CJHB10;4645;32.69199151
31.3.2023;uvsgt498zk9248;P;0.0069294;BG;FJHB10;6420;0.14725431
31.3.2023;vbyki703xh3482;P;0.0318193;BG;PB*B20;9700;0
31.3.2023;yasdp467wj1441;P;0.0326323;BG;PB*B20;9700;0
31.3.2023;mqwdz496fl3877;P;0.0098498;BG;CJHB10;2511;1.88618459
31.3.2023;fhbzq731zy1634;P;0.0038771;BG;PB*B20;9700;0
31.3.2023;eovwv553ln9672;P;0.0092795;BG;CJHB10;1712;26.48276796
31.3.2023;njrbz411wb5947;P;0.0016585;BG;FJHB10;4617;12.69096985
31.3.2023;xuogk893xp3236;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;yhjcq861dg3691;P;0.0437618;BG;PB*B20;9700;0
31.3.2023;fwwyl129tl9972;P;0.0103995;BG;CJHB10;4941;5.74342953
31.3.2023;zmcjo185gh2585;P;0.1000798;BG;PB*B20;9700;0
31.3.2023;awhzl942it9439;P;0.0145044;BG;CJIB10;3109;5.69587865
31.3.2023;tdnmu282um3665;P;0.0147823;BG;PB*B20;9700;0
31.3.2023;fgbgq419ne2682;P;0.0012637;BG;PB*B20;9700;0
31.3.2023;pahhe867qr7241;P;0.0100756;BG;CJHB10;4711;8.91655546
31.3.2023;sbctb637cn7429;P;0.0133477;BG;CJHB10;4742;10.5568049
31.3.2023;bxkbd574vm8353;P;0.0192247;BG;FJHB10;4612;60.4939127
31.3.2023;lnmmn173xw4963;P;0.0052855;BG;FJHB10;4753;3.0529705
31.3.2023;zipzl539kb3721;D;1;BG;CJIB10;4661;0.73831676
31.3.2023;amrxl216wk3097;P;0.0230708;BG;SAJB10;4771;0
31.3.2023;cfuee954ay6191;P;0.0172671;BG;SAJB10;4941;0.19582778
31.3.2023;ejwao445an5133;P;0.0532501;BG;FJHB10;4643;3.92217999
31.3.2023;tnfxb218zm8219;P;0.1487387;BG;PB*B20;9700;0
31.3.2023;wveux493az5706;P;0.0184651;BG;FJHB10;8292;4.16760385
31.3.2023;nfxiy722ki2247;P;0.1636953;BG;PB*B20;9700;0
